1.520000000000000000e+03,-3.019932569999999825e-11
1.520099999999999909e+03,7.038859080000000275e-11
1.520200000000000045e+03,-1.008317469999999962e-11
1.520299999999999955e+03,-2.013766409999999999e-11
1.520400000000000091e+03,-1.008317469999999962e-11
1.520500000000000000e+03,2.009463429999999842e-11
1.520599999999999909e+03,6.033410579999999847e-11
1.520700000000000045e+03,8.045025059999999997e-11
1.520799999999999955e+03,8.045025059999999997e-11
1.520900000000000091e+03,2.718400969999999855e-08
1.521000000000000000e+03,-2.013766409999999999e-11
1.521099999999999909e+03,-2.151459790000000016e-14
1.521200000000000045e+03,-2.013766409999999999e-11
1.521299999999999955e+03,-3.019932569999999825e-11
1.521400000000000091e+03,-4.025381420000000132e-11
1.521500000000000000e+03,-1.008317469999999962e-11
1.521599999999999909e+03,3.015629409999999887e-11
1.521700000000000045e+03,-2.151459790000000016e-14
1.521799999999999955e+03,4.021078260000000194e-11
1.521900000000000091e+03,3.015629409999999887e-11
1.522000000000000000e+03,1.004014580000000019e-11
1.522099999999999909e+03,-1.008317469999999962e-11
1.522200000000000045e+03,3.015629409999999887e-11
1.522299999999999955e+03,-2.013766409999999999e-11
1.522400000000000091e+03,1.004014580000000019e-11
1.522500000000000000e+03,-1.008317469999999962e-11
1.522599999999999909e+03,-4.025381420000000132e-11
1.522700000000000045e+03,-1.008317469999999962e-11
1.522799999999999955e+03,-5.031547399999999854e-11
1.522900000000000091e+03,7.038859080000000275e-11
1.523000000000000000e+03,2.009463429999999842e-11
1.523099999999999909e+03,-2.013766409999999999e-11
1.523200000000000045e+03,-1.008317469999999962e-11
1.523299999999999955e+03,-2.013766409999999999e-11
1.523400000000000091e+03,-4.025381420000000132e-11
1.523500000000000000e+03,6.033410579999999847e-11
1.523599999999999909e+03,1.004014580000000019e-11
1.523700000000000045e+03,-2.013766409999999999e-11
1.523799999999999955e+03,-5.031547399999999854e-11
1.523900000000000091e+03,-4.025381420000000132e-11
1.524000000000000000e+03,1.004014580000000019e-11
1.524099999999999909e+03,-2.013766409999999999e-11
1.524200000000000045e+03,1.004014580000000019e-11
1.524299999999999955e+03,-1.008317469999999962e-11
1.524400000000000091e+03,5.027244250000000246e-11
1.524500000000000000e+03,-1.008317469999999962e-11
1.524599999999999909e+03,-5.031547399999999854e-11
1.524700000000000045e+03,-2.151459790000000016e-14
1.524799999999999955e+03,7.038859080000000275e-11
1.524900000000000091e+03,-2.151459790000000016e-14
1.525000000000000000e+03,2.009463429999999842e-11
1.525099999999999909e+03,-2.013766409999999999e-11
1.525200000000000045e+03,-2.151459790000000016e-14
1.525299999999999955e+03,-4.025381420000000132e-11
1.525400000000000091e+03,-2.013766409999999999e-11
1.525500000000000000e+03,-1.008317469999999962e-11
1.525599999999999909e+03,5.027244250000000246e-11
1.525700000000000045e+03,-8.049328559999999485e-11
1.525799999999999955e+03,1.004014580000000019e-11
1.525900000000000091e+03,7.038859080000000275e-11
1.526000000000000000e+03,-2.151459790000000016e-14
1.526099999999999909e+03,1.005664019999999988e-10
1.526200000000000045e+03,-2.151459790000000016e-14
1.526299999999999955e+03,-2.013766409999999999e-11
1.526400000000000091e+03,-1.008317469999999962e-11
1.526500000000000000e+03,-2.013766409999999999e-11
1.526599999999999909e+03,1.004014580000000019e-11
1.526700000000000045e+03,1.004014580000000019e-11
1.526799999999999955e+03,-2.013766409999999999e-11
1.526900000000000091e+03,-2.151459790000000016e-14
1.527000000000000000e+03,-2.151459790000000016e-14
1.527099999999999909e+03,1.004014580000000019e-11
1.527200000000000045e+03,-3.019932569999999825e-11
1.527299999999999955e+03,-2.013766409999999999e-11
1.527400000000000091e+03,-2.151459790000000016e-14
1.527500000000000000e+03,-3.019932569999999825e-11
1.527599999999999909e+03,-2.013766409999999999e-11
1.527700000000000045e+03,-2.151459790000000016e-14
1.527799999999999955e+03,-3.019932569999999825e-11
1.527900000000000091e+03,2.009463429999999842e-11
1.528000000000000000e+03,-6.037713379999999577e-11
1.528099999999999909e+03,-1.008317469999999962e-11
1.528200000000000045e+03,-3.019932569999999825e-11
1.528299999999999955e+03,-2.151459790000000016e-14
1.528400000000000091e+03,8.045025059999999997e-11
1.528500000000000000e+03,8.045025059999999997e-11
1.528599999999999909e+03,-6.037713379999999577e-11
1.528700000000000045e+03,-4.025381420000000132e-11
1.528799999999999955e+03,1.004014580000000019e-11
1.528900000000000091e+03,1.004014580000000019e-11
1.529000000000000000e+03,-1.008317469999999962e-11
1.529099999999999909e+03,-2.013766409999999999e-11
1.529200000000000045e+03,-3.019932569999999825e-11
1.529299999999999955e+03,2.009463429999999842e-11
1.529400000000000091e+03,8.045025059999999997e-11
1.529500000000000000e+03,-1.008317469999999962e-11
1.529599999999999909e+03,4.021078260000000194e-11
1.529700000000000045e+03,-2.151459790000000016e-14
1.529799999999999955e+03,2.009463429999999842e-11
1.529900000000000091e+03,-1.008317469999999962e-11
1.530000000000000000e+03,-1.008317469999999962e-11
1.530099999999999909e+03,-2.013766409999999999e-11
1.530200000000000045e+03,-3.019932569999999825e-11
1.530299999999999955e+03,-2.151459790000000016e-14
1.530400000000000091e+03,-3.019932569999999825e-11
1.530500000000000000e+03,3.015629409999999887e-11
1.530599999999999909e+03,-1.008317469999999962e-11
1.530700000000000045e+03,-3.019932569999999825e-11
1.530799999999999955e+03,-2.151459790000000016e-14
1.530900000000000091e+03,-2.151459790000000016e-14
1.531000000000000000e+03,5.027244250000000246e-11
1.531099999999999909e+03,-2.013766409999999999e-11
1.531200000000000045e+03,-2.013766409999999999e-11
1.531299999999999955e+03,2.009463429999999842e-11
1.531400000000000091e+03,5.027244250000000246e-11
1.531500000000000000e+03,-1.008317469999999962e-11
1.531599999999999909e+03,-1.008317469999999962e-11
1.531700000000000045e+03,1.004014580000000019e-11
1.531799999999999955e+03,3.015629409999999887e-11
1.531900000000000091e+03,-2.013766409999999999e-11
1.532000000000000000e+03,-1.008317469999999962e-11
1.532099999999999909e+03,6.033410579999999847e-11
1.532200000000000045e+03,6.033410579999999847e-11
1.532299999999999955e+03,-1.008317469999999962e-11
1.532400000000000091e+03,-2.151459790000000016e-14
1.532500000000000000e+03,-3.019932569999999825e-11
1.532599999999999909e+03,4.021078260000000194e-11
1.532700000000000045e+03,3.015629409999999887e-11
1.532799999999999955e+03,-1.008317469999999962e-11
1.532900000000000091e+03,-7.043162579999999763e-11
1.533000000000000000e+03,1.004014580000000019e-11
1.533099999999999909e+03,-1.008317469999999962e-11
1.533200000000000045e+03,-3.019932569999999825e-11
1.533299999999999955e+03,-2.151459790000000016e-14
1.533400000000000091e+03,-4.025381420000000132e-11
1.533500000000000000e+03,4.021078260000000194e-11
1.533599999999999909e+03,3.015629409999999887e-11
1.533700000000000045e+03,9.051191049999999402e-11
1.533799999999999955e+03,6.033410579999999847e-11
1.533900000000000091e+03,-2.013766409999999999e-11
1.534000000000000000e+03,-1.008317469999999962e-11
1.534099999999999909e+03,-3.019932569999999825e-11
1.534200000000000045e+03,-1.008317469999999962e-11
1.534299999999999955e+03,-2.151459790000000016e-14
1.534400000000000091e+03,1.004014580000000019e-11
1.534500000000000000e+03,-3.019932569999999825e-11
1.534599999999999909e+03,-2.013766409999999999e-11
1.534700000000000045e+03,5.027244250000000246e-11
1.534799999999999955e+03,7.038859080000000275e-11
1.534900000000000091e+03,1.004014580000000019e-11
1.535000000000000000e+03,-2.151459790000000016e-14
1.535099999999999909e+03,3.015629409999999887e-11
1.535200000000000045e+03,1.004014580000000019e-11
1.535299999999999955e+03,3.015629409999999887e-11
1.535400000000000091e+03,-2.013766409999999999e-11
1.535500000000000000e+03,-1.008317469999999962e-11
1.535599999999999909e+03,2.009463429999999842e-11
1.535700000000000045e+03,1.004014580000000019e-11
1.535799999999999955e+03,-3.019932569999999825e-11
1.535900000000000091e+03,7.038859080000000275e-11
1.536000000000000000e+03,4.021078260000000194e-11
1.536099999999999909e+03,4.021078260000000194e-11
1.536200000000000045e+03,-2.013766409999999999e-11
1.536299999999999955e+03,1.005664019999999988e-10
1.536400000000000091e+03,-2.151459790000000016e-14
1.536500000000000000e+03,-5.031547399999999854e-11
1.536599999999999909e+03,-1.008317469999999962e-11
1.536700000000000045e+03,-1.008317469999999962e-11
1.536799999999999955e+03,-1.008317469999999962e-11
1.536900000000000091e+03,-5.031547399999999854e-11
1.537000000000000000e+03,-1.008317469999999962e-11
1.537099999999999909e+03,-5.031547399999999854e-11
1.537200000000000045e+03,6.033410579999999847e-11
1.537299999999999955e+03,1.004014580000000019e-11
1.537400000000000091e+03,1.004014580000000019e-11
1.537500000000000000e+03,3.015629409999999887e-11
1.537599999999999909e+03,7.038859080000000275e-11
1.537700000000000045e+03,-2.151459790000000016e-14
1.537799999999999955e+03,2.009463429999999842e-11
1.537900000000000091e+03,3.015629409999999887e-11
1.538000000000000000e+03,5.027244250000000246e-11
1.538099999999999909e+03,2.009463429999999842e-11
1.538200000000000045e+03,-2.013766409999999999e-11
1.538299999999999955e+03,-3.019932569999999825e-11
1.538400000000000091e+03,1.004014580000000019e-11
1.538500000000000000e+03,1.004014580000000019e-11
1.538599999999999909e+03,-1.008317469999999962e-11
1.538700000000000045e+03,-2.151459790000000016e-14
1.538799999999999955e+03,-2.013766409999999999e-11
1.538900000000000091e+03,-2.013766409999999999e-11
1.539000000000000000e+03,1.005664019999999988e-10
1.539099999999999909e+03,5.027244250000000246e-11
1.539200000000000045e+03,-1.008317469999999962e-11
1.539299999999999955e+03,-2.151459790000000016e-14
1.539400000000000091e+03,-2.151459790000000016e-14
1.539500000000000000e+03,2.009463429999999842e-11
1.539599999999999909e+03,6.033410579999999847e-11
1.539700000000000045e+03,3.015629409999999887e-11
1.539799999999999955e+03,1.004014580000000019e-11
1.539900000000000091e+03,-1.008317469999999962e-11
1.540000000000000000e+03,4.021078260000000194e-11
1.540099999999999909e+03,3.015629409999999887e-11
1.540200000000000045e+03,2.009463429999999842e-11
1.540299999999999955e+03,2.009463429999999842e-11
1.540400000000000091e+03,-1.008317469999999962e-11
1.540500000000000000e+03,1.004014580000000019e-11
1.540599999999999909e+03,3.015629409999999887e-11
1.540700000000000045e+03,-1.008317469999999962e-11
1.540799999999999955e+03,8.045025059999999997e-11
1.540900000000000091e+03,3.015629409999999887e-11
1.541000000000000000e+03,1.004014580000000019e-11
1.541099999999999909e+03,-1.008317469999999962e-11
1.541200000000000045e+03,-1.008317469999999962e-11
1.541299999999999955e+03,5.027244250000000246e-11
1.541400000000000091e+03,-1.008317469999999962e-11
1.541500000000000000e+03,-2.151459790000000016e-14
1.541599999999999909e+03,-2.013766409999999999e-11
1.541700000000000045e+03,-1.008317469999999962e-11
1.541799999999999955e+03,7.038859080000000275e-11
1.541900000000000091e+03,4.021078260000000194e-11
1.542000000000000000e+03,-1.008317469999999962e-11
1.542099999999999909e+03,2.009463429999999842e-11
1.542200000000000045e+03,1.004014580000000019e-11
1.542299999999999955e+03,4.021078260000000194e-11
1.542400000000000091e+03,-2.013766409999999999e-11
1.542500000000000000e+03,-3.019932569999999825e-11
1.542599999999999909e+03,-5.031547399999999854e-11
1.542700000000000045e+03,-2.013766409999999999e-11
1.542799999999999955e+03,5.027244250000000246e-11
1.542900000000000091e+03,-4.025381420000000132e-11
1.543000000000000000e+03,-2.151459790000000016e-14
1.543099999999999909e+03,-1.008317469999999962e-11
1.543200000000000045e+03,7.038859080000000275e-11
1.543299999999999955e+03,-3.019932569999999825e-11
1.543400000000000091e+03,3.015629409999999887e-11
1.543500000000000000e+03,-1.008317469999999962e-11
1.543599999999999909e+03,-1.008317469999999962e-11
1.543700000000000045e+03,8.045025059999999997e-11
1.543799999999999955e+03,2.009463429999999842e-11
1.543900000000000091e+03,1.004014580000000019e-11
1.544000000000000000e+03,6.033410579999999847e-11
1.544099999999999909e+03,1.106280620000000026e-10
1.544200000000000045e+03,4.021078260000000194e-11
1.544299999999999955e+03,-2.013766409999999999e-11
1.544400000000000091e+03,-2.151459790000000016e-14
1.544500000000000000e+03,-2.013766409999999999e-11
1.544599999999999909e+03,-3.019932569999999825e-11
1.544700000000000045e+03,5.027244250000000246e-11
1.544799999999999955e+03,-2.013766409999999999e-11
1.544900000000000091e+03,-4.025381420000000132e-11
1.545000000000000000e+03,5.027244250000000246e-11
1.545099999999999909e+03,-5.031547399999999854e-11
1.545200000000000045e+03,-3.019932569999999825e-11
1.545299999999999955e+03,-2.151459790000000016e-14
1.545400000000000091e+03,5.027244250000000246e-11
1.545500000000000000e+03,9.051191049999999402e-11
1.545599999999999909e+03,-2.013766409999999999e-11
1.545700000000000045e+03,1.004014580000000019e-11
1.545799999999999955e+03,-3.019932569999999825e-11
1.545900000000000091e+03,6.033410579999999847e-11
1.546000000000000000e+03,2.009463429999999842e-11
1.546099999999999909e+03,-1.008317469999999962e-11
1.546200000000000045e+03,-1.008317469999999962e-11
1.546299999999999955e+03,-4.025381420000000132e-11
1.546400000000000091e+03,4.021078260000000194e-11
1.546500000000000000e+03,-3.019932569999999825e-11
1.546599999999999909e+03,2.009463429999999842e-11
1.546700000000000045e+03,-4.025381420000000132e-11
1.546799999999999955e+03,-1.008317469999999962e-11
1.546900000000000091e+03,5.027244250000000246e-11
1.547000000000000000e+03,2.009463429999999842e-11
1.547099999999999909e+03,-3.019932569999999825e-11
1.547200000000000045e+03,8.045025059999999997e-11
1.547299999999999955e+03,-2.013766409999999999e-11
1.547400000000000091e+03,4.021078260000000194e-11
1.547500000000000000e+03,-2.013766409999999999e-11
1.547599999999999909e+03,2.009463429999999842e-11
1.547700000000000045e+03,-1.008317469999999962e-11
1.547799999999999955e+03,-2.013766409999999999e-11
1.547900000000000091e+03,-5.031547399999999854e-11
1.548000000000000000e+03,-1.008317469999999962e-11
1.548099999999999909e+03,-4.025381420000000132e-11
1.548200000000000045e+03,-4.025381420000000132e-11
1.548299999999999955e+03,1.004014580000000019e-11
1.548400000000000091e+03,6.033410579999999847e-11
1.548500000000000000e+03,-2.151459790000000016e-14
1.548599999999999909e+03,-3.019932569999999825e-11
1.548700000000000045e+03,3.015629409999999887e-11
1.548799999999999955e+03,2.009463429999999842e-11
1.548900000000000091e+03,4.021078260000000194e-11
1.549000000000000000e+03,2.009463429999999842e-11
1.549099999999999909e+03,4.021078260000000194e-11
1.549200000000000045e+03,-1.008317469999999962e-11
1.549299999999999955e+03,-2.013766409999999999e-11
1.549400000000000091e+03,7.038859080000000275e-11
1.549500000000000000e+03,-2.013766409999999999e-11
1.549599999999999909e+03,1.004014580000000019e-11
1.549700000000000045e+03,-2.151459790000000016e-14
1.549799999999999955e+03,-2.013766409999999999e-11
1.549900000000000091e+03,-1.008317469999999962e-11
